Income,Response,Age,relationship,Education_Level,members_home,AcceptedCmp,num_purchases,expenses
32765.0,0,45,in_relationship,Postgraduate,2,0,8,33
29672.0,0,59,in_relationship,Graduate,3,0,4,13
23272.0,0,71,single,Graduate,0,0,5,28
49912.0,1,75,in_relationship,Postgraduate,2,1,26,751
7500.0,0,39,in_relationship,Undergraduate,2,0,10,39
68117.0,1,77,single,Postgraduate,1,1,25,877
67225.0,0,69,in_relationship,Graduate,2,0,23,672
17649.0,0,48,in_relationship,Graduate,2,0,9,39
55914.0,0,49,in_relationship,Graduate,2,0,29,808
40059.0,0,40,in_relationship,Graduate,2,1,12,231
60905.0,0,74,in_relationship,Graduate,2,0,15,301
75330.0,0,47,in_relationship,Graduate,3,0,29,894
60689.0,0,73,single,Graduate,1,0,22,546
38680.0,0,40,in_relationship,Graduate,2,0,6,47
61416.0,0,42,in_relationship,Graduate,1,1,24,1325
49767.0,0,33,single,Graduate,0,0,18,446
83273.0,0,54,single,Graduate,3,0,29,1172
29009.0,0,43,in_relationship,Graduate,2,0,7,27
45057.0,0,45,in_relationship,Postgraduate,2,0,6,44
37150.0,0,53,in_relationship,Graduate,2,0,21,268
43020.0,0,54,single,Graduate,1,0,12,151
53154.0,0,65,in_relationship,Graduate,2,0,9,150
65308.0,0,51,in_relationship,Graduate,1,1,28,977
76467.0,1,54,single,Graduate,1,0,14,1263
81044.0,0,77,in_relationship,Undergraduate,1,0,22,1011
32871.0,0,73,in_relationship,Graduate,3,0,5,36
55801.0,0,49,single,Graduate,2,1,21,422
76320.0,0,65,single,Graduate,1,0,15,775
36927.0,0,69,single,Postgraduate,2,0,8,67
48794.0,0,71,in_relationship,Graduate,3,0,5,36
23478.0,0,59,single,Graduate,0,0,7,61
71128.0,0,51,single,Graduate,1,0,27,1564
70179.0,0,48,single,Postgraduate,1,0,26,788
59462.0,0,74,in_relationship,Graduate,2,0,25,884
38361.0,0,55,in_relationship,Graduate,2,0,10,95
70038.0,0,42,in_relationship,Postgraduate,1,0,17,989
42554.0,0,46,in_relationship,Graduate,3,0,7,41
67445.0,0,50,in_relationship,Graduate,2,0,32,1054
67046.0,0,73,single,Graduate,1,0,15,712
42192.0,0,76,in_relationship,Graduate,1,0,7,70
77610.0,0,72,in_relationship,Postgraduate,2,0,17,1610
31761.0,0,40,in_relationship,Graduate,2,0,9,40
34350.0,0,45,in_relationship,Graduate,2,0,5,34
54591.0,0,75,in_relationship,Graduate,2,0,19,474
71866.0,0,68,in_relationship,Graduate,2,0,20,540
25293.0,0,55,in_relationship,Graduate,2,0,5,26
42000.0,1,37,single,Postgraduate,0,0,20,474
69520.0,0,41,in_relationship,Graduate,1,0,21,1161
64713.0,1,54,single,Graduate,1,0,19,481
27889.0,0,47,in_relationship,Postgraduate,2,0,5,18
22123.0,0,64,single,Undergraduate,0,0,7,30
27803.0,0,51,in_relationship,Graduate,2,0,9,80
51651.0,0,64,in_relationship,Graduate,2,0,17,322
68487.0,0,36,in_relationship,Graduate,1,0,30,1155
56796.0,0,55,in_relationship,Graduate,2,0,27,855
87000.0,0,32,in_relationship,Undergraduate,1,0,18,828
79823.0,0,65,in_relationship,Graduate,2,0,23,1288
30828.0,0,44,single,Graduate,1,0,8,42
34109.0,0,53,in_relationship,Postgraduate,2,0,4,15
53367.0,1,50,single,Postgraduate,2,0,21,376
22390.0,0,55,in_relationship,Undergraduate,1,0,4,5
71322.0,0,48,in_relationship,Graduate,2,0,13,269
79244.0,1,31,single,Graduate,0,1,22,698
49912.0,1,75,in_relationship,Postgraduate,2,1,26,751
48699.0,0,74,in_relationship,Postgraduate,3,0,5,37
80144.0,0,49,in_relationship,Graduate,1,0,19,817
54252.0,0,68,single,Graduate,2,0,15,208
81929.0,1,48,in_relationship,Postgraduate,2,1,20,1819
76068.0,0,49,in_relationship,Graduate,2,1,10,1255
53204.0,0,48,in_relationship,Postgraduate,3,0,5,37
67911.0,0,75,in_relationship,Postgraduate,2,0,27,885
14796.0,1,40,in_relationship,Undergraduate,2,0,6,24
78128.0,0,50,in_relationship,Postgraduate,2,0,20,1188
14188.0,0,52,in_relationship,Undergraduate,1,0,7,20
20425.0,0,38,in_relationship,Undergraduate,2,0,7,21
58646.0,0,62,in_relationship,Postgraduate,2,0,8,107
72967.0,1,54,single,Graduate,1,1,19,372
48150.0,0,75,in_relationship,Postgraduate,2,0,13,214
82332.0,1,63,single,Graduate,0,0,21,1857
58275.0,0,69,single,Graduate,2,0,23,452
44953.0,0,43,in_relationship,Postgraduate,1,1,24,878
34587.0,0,71,in_relationship,Graduate,3,0,6,18
43018.0,0,50,in_relationship,Postgraduate,2,0,7,56
45736.0,0,70,in_relationship,Postgraduate,2,0,19,371
66476.0,0,55,in_relationship,Postgraduate,2,0,26,922
27733.0,0,43,in_relationship,Undergraduate,2,0,7,12
69805.0,0,72,in_relationship,Postgraduate,2,0,27,995
72217.0,0,62,single,Postgraduate,0,0,22,1308
25818.0,0,53,single,Graduate,1,0,4,15
37509.0,0,48,in_relationship,Postgraduate,2,0,9,98
25176.0,0,48,in_relationship,Undergraduate,3,0,4,8
43586.0,0,44,in_relationship,Graduate,2,0,10,112
53230.0,0,68,in_relationship,Undergraduate,2,0,23,346
50116.0,0,67,in_relationship,Graduate,3,0,7,64
84906.0,0,52,in_relationship,Graduate,1,1,24,1426
61286.0,0,58,in_relationship,Graduate,2,0,18,463
82333.0,1,38,in_relationship,Postgraduate,1,0,18,1670
65220.0,1,59,in_relationship,Postgraduate,1,0,23,1245
33590.0,0,50,in_relationship,Graduate,4,0,4,6
30992.0,0,48,single,Graduate,1,0,5,31
72309.0,1,48,single,Postgraduate,0,1,20,1843
156924.0,0,75,in_relationship,Postgraduate,1,0,0,5
16005.0,0,44,in_relationship,Undergraduate,2,0,8,6
65487.0,0,67,single,Postgraduate,0,0,17,807
58692.0,0,59,in_relationship,Graduate,2,0,15,373
40590.0,0,55,single,Graduate,2,1,15,204
20587.0,0,54,single,Graduate,1,0,5,11
62637.0,0,70,single,Postgraduate,1,0,10,164
29435.0,1,58,single,Postgraduate,2,0,11,110
19346.0,0,50,single,Graduate,1,0,5,11
35788.0,0,53,in_relationship,Graduate,3,0,7,36
36997.0,0,56,single,Graduate,2,0,12,59
23539.0,0,67,in_relationship,Graduate,1,0,7,39
65333.0,0,51,single,Graduate,1,0,28,753
78499.0,1,67,single,Graduate,0,0,19,1154
29732.0,0,53,in_relationship,Postgraduate,2,0,5,33
41275.0,0,64,in_relationship,Postgraduate,4,0,11,50
63516.0,0,51,in_relationship,Postgraduate,3,0,16,266
42769.0,0,62,in_relationship,Postgraduate,2,0,8,84
49572.0,0,66,in_relationship,Postgraduate,3,0,7,52
69209.0,0,52,in_relationship,Graduate,1,1,16,1377
17148.0,0,48,in_relationship,Graduate,2,0,11,29
40590.0,0,55,single,Graduate,2,1,15,204
30560.0,0,48,in_relationship,Postgraduate,2,0,5,15
32146.0,0,41,in_relationship,Undergraduate,2,0,8,52
41713.0,0,60,single,Undergraduate,2,0,13,129
34176.0,0,49,in_relationship,Postgraduate,2,0,5,20
58482.0,0,69,in_relationship,Postgraduate,2,0,22,698
59686.0,0,59,single,Graduate,1,0,12,193
60896.0,1,60,in_relationship,Postgraduate,2,0,26,1442
62994.0,0,44,in_relationship,Graduate,2,0,13,284
47320.0,0,67,in_relationship,Graduate,2,0,20,330
74859.0,0,75,single,Undergraduate,0,1,23,1257
15253.0,0,32,single,Undergraduate,1,0,6,7
31560.0,0,50,single,Postgraduate,1,0,8,83
72071.0,0,70,single,Graduate,1,0,20,900
91172.0,1,34,single,Postgraduate,0,3,14,1008
90000.0,0,40,in_relationship,Graduate,1,2,18,952
41967.0,0,43,single,Graduate,2,0,5,37
69263.0,0,59,single,Graduate,1,0,18,529
65706.0,1,54,single,Undergraduate,0,1,27,1057
60934.0,0,49,in_relationship,Graduate,2,0,23,534
71965.0,0,73,in_relationship,Graduate,2,0,17,877
65210.0,0,69,in_relationship,Graduate,2,1,22,696
79174.0,1,49,in_relationship,Postgraduate,1,1,19,1629
81380.0,0,57,single,Postgraduate,0,0,17,1498
48432.0,0,51,single,Postgraduate,1,0,19,375
52914.0,0,53,in_relationship,Graduate,2,1,15,308
38946.0,0,69,in_relationship,Graduate,2,0,12,204
26067.0,0,50,in_relationship,Graduate,2,0,9,42
44325.0,0,52,in_relationship,Postgraduate,2,0,21,537
42523.0,0,60,in_relationship,Graduate,1,0,7,61
26487.0,0,46,single,Undergraduate,1,0,9,20
53233.0,0,67,in_relationship,Undergraduate,2,0,5,37
67716.0,0,64,in_relationship,Graduate,2,0,28,889
76234.0,0,52,in_relationship,Postgraduate,2,0,23,736
84117.0,0,68,in_relationship,Postgraduate,1,0,24,1436
65487.0,0,67,in_relationship,Postgraduate,1,0,17,807
25224.0,0,52,in_relationship,Undergraduate,2,0,7,25
89616.0,1,41,single,Postgraduate,0,0,25,1373
40851.0,0,53,single,Graduate,2,0,5,31
27469.0,0,77,in_relationship,Graduate,1,0,4,12
82347.0,1,67,in_relationship,Undergraduate,1,2,25,1455
73803.0,1,67,in_relationship,Graduate,2,1,22,1276
8820.0,0,72,single,Postgraduate,2,0,10,25
43322.0,0,50,single,Graduate,0,0,8,111
55593.0,0,51,in_relationship,Graduate,2,1,17,425
50501.0,1,70,in_relationship,Graduate,3,1,20,335
37085.0,0,49,in_relationship,Graduate,3,0,10,56
16185.0,0,34,single,Undergraduate,1,0,8,32
57731.0,0,55,single,Graduate,1,0,26,587
48432.0,1,51,single,Postgraduate,1,0,19,375
73807.0,0,46,in_relationship,Graduate,2,0,23,646
18929.0,0,34,in_relationship,Graduate,1,0,6,40
35893.0,0,56,single,Graduate,2,0,15,181
61014.0,0,44,in_relationship,Graduate,2,0,20,893
32144.0,0,70,in_relationship,Graduate,3,0,10,51
14918.0,0,61,in_relationship,Undergraduate,2,0,5,9
45146.0,0,61,single,Graduate,2,0,6,38
41769.0,0,69,single,Undergraduate,1,0,22,462
88325.0,0,43,in_relationship,Graduate,1,0,18,1450
38054.0,0,74,single,Postgraduate,2,0,7,42
80617.0,0,29,single,Undergraduate,0,0,19,1276
5305.0,0,48,in_relationship,Graduate,2,0,1,23
36807.0,0,70,in_relationship,Graduate,3,0,4,11
28427.0,0,41,in_relationship,Graduate,2,0,7,40
82032.0,0,76,single,Postgraduate,0,0,17,903
22775.0,0,46,in_relationship,Graduate,2,0,4,14
40101.0,0,39,in_relationship,Postgraduate,2,0,17,303
58025.0,0,45,in_relationship,Graduate,2,0,18,389
75777.0,1,42,single,Postgraduate,0,0,21,1276
7500.0,0,45,in_relationship,Undergraduate,2,0,11,21
33562.0,0,61,in_relationship,Postgraduate,4,0,9,45
57642.0,0,54,single,Postgraduate,1,1,22,644
58554.0,0,56,in_relationship,Graduate,3,0,22,460
63777.0,0,45,in_relationship,Graduate,3,0,26,568
57967.0,0,62,single,Graduate,1,0,19,373
24434.0,0,52,in_relationship,Graduate,3,0,7,13
11012.0,0,40,single,Graduate,1,1,9,53
44802.0,0,54,single,Postgraduate,0,0,27,1006
26816.0,0,38,single,Graduate,0,0,4,12
666666.0,0,47,in_relationship,Graduate,2,0,11,41
34421.0,0,50,in_relationship,Graduate,2,0,4,13
61223.0,0,57,in_relationship,Graduate,2,0,18,934
64014.0,0,78,in_relationship,Postgraduate,4,1,22,436
56981.0,0,43,single,Graduate,0,0,19,1173
69245.0,0,68,in_relationship,Postgraduate,2,0,23,672
52869.0,1,70,in_relationship,Postgraduate,3,0,11,148
